FitCoach — engagement;;;;
;;;;
customer_id;date;workouts_completed;videos_sent;messages_sent
CLI0085;2023-09-14;5;3;6
CLI0085;2023-09-21;2;2;5
CLI0085;2023-09-28;5;1;5
CLI0085;2023-10-05;4;1;4
CLI0085;2023-10-12;3;1;7
CLI0086;2023-09-01;6;3;4
CLI0086;2023-09-08;9;1;7
CLI0086;2023-09-15;8;3;7
CLI0086;2023-09-22;8;2;5
CLI0086;2023-09-29;8;3;5
CLI0086;2023-10-06;7;3;4
CLI0086;2023-10-13;4;2;3
CLI0086;2023-10-20;7;3;3
CLI0086;2023-10-27;6;2;4
CLI0086;2023-11-03;5;2;3
CLI0086;2023-11-10;2;3;3
CLI0086;2023-11-17;5;3;6
CLI0086;2023-11-24;7;3;7
CLI0086;2023-12-01;5;3;4
CLI0086;2023-12-08;6;2;4
CLI0086;2023-12-15;4;3;6
CLI0086;2023-12-22;6;3;6
CLI0086;2023-12-29;6;2;4
CLI0086;2024-01-05;6;1;6
CLI0086;2024-01-12;5;1;4
CLI0086;2024-01-19;6;3;4
CLI0086;2024-01-26;7;3;5
CLI0086;2024-02-02;6;1;6
CLI0086;2024-02-09;5;3;7
CLI0086;2024-02-16;5;2;4
CLI0086;2024-02-23;5;2;6
CLI0086;2024-03-01;6;3;3
CLI0086;2024-03-08;6;3;3
CLI0087;2024-01-22;7;1;4
CLI0087;2024-01-29;4;1;3
CLI0087;2024-02-05;6;3;3
CLI0087;2024-02-12;10;1;3
CLI0087;2024-02-19;3;3;3
CLI0087;2024-02-26;5;1;4
CLI0087;2024-03-04;4;2;4
CLI0087;2024-03-11;6;2;5
CLI0087;2024-03-18;5;3;5
CLI0087;2024-03-25;6;3;7
CLI0087;2024-04-01;7;1;7
CLI0087;2024-04-08;7;2;3
CLI0087;2024-04-15;2;1;3
CLI0087;2024-04-22;5;1;3
CLI0087;2024-04-29;5;2;5
CLI0087;2024-05-06;6;1;6
CLI0087;2024-05-13;4;1;6
CLI0087;2024-05-20;3;1;3
CLI0087;2024-05-27;5;2;5
CLI0087;2024-06-03;8;1;7
CLI0088;2023-12-08;6;3;5
CLI0088;2023-12-15;6;3;4
CLI0088;2023-12-22;6;3;5
CLI0088;2023-12-29;5;3;5
CLI0088;2024-01-05;6;2;5
CLI0088;2024-01-12;7;2;3
CLI0088;2024-01-19;7;1;4
CLI0088;2024-01-26;3;2;4
CLI0088;2024-02-02;4;2;3
CLI0088;2024-02-09;7;1;7
CLI0088;2024-02-16;3;1;3
CLI0088;2024-02-23;6;2;4
CLI0088;2024-03-01;6;2;6
CLI0088;2024-03-08;6;2;6
CLI0088;2024-03-15;4;3;5
CLI0088;2024-03-22;3;1;4
CLI0088;2024-03-29;3;3;7
CLI0088;2024-04-05;6;2;7
CLI0088;2024-04-12;4;1;7
CLI0088;2024-04-19;4;3;6
CLI0089;2024-06-23;7;1;5
CLI0089;2024-06-30;7;3;6
CLI0089;2024-07-07;10;1;5
CLI0089;2024-07-14;5;2;4
CLI0089;2024-07-21;6;3;6
CLI0089;2024-07-28;7;1;4
CLI0089;2024-08-04;6;1;3
CLI0089;2024-08-11;5;3;4
CLI0089;2024-08-18;6;2;5
CLI0089;2024-08-25;6;1;3
CLI0089;2024-09-01;5;3;4
CLI0089;2024-09-08;5;1;4
CLI0089;2024-09-15;5;1;3
CLI0089;2024-09-22;6;3;6
CLI0089;2024-09-29;6;3;4
CLI0089;2024-10-06;6;3;7
CLI0089;2024-10-13;5;2;5
CLI0089;2024-10-20;4;2;3
CLI0089;2024-10-27;5;3;3
CLI0089;2024-11-03;6;3;4
CLI0089;2024-11-10;5;2;6
CLI0089;2024-11-17;5;3;5
CLI0089;2024-11-24;6;3;4
CLI0089;2024-12-01;4;2;4
CLI0090;2023-10-06;6;1;4
CLI0090;2023-10-13;5;2;4
CLI0090;2023-10-20;8;3;3
CLI0090;2023-10-27;3;3;6
CLI0090;2023-11-03;4;2;6
CLI0090;2023-11-10;6;1;3
CLI0090;2023-11-17;7;1;5
CLI0090;2023-11-24;4;1;3
CLI0090;2023-12-01;8;2;3
CLI0090;2023-12-08;7;1;5
CLI0090;2023-12-15;6;1;7
CLI0090;2023-12-22;6;1;5
CLI0090;2023-12-29;6;1;4
CLI0090;2024-01-05;6;2;3
CLI0090;2024-01-12;7;3;6
CLI0090;2024-01-19;5;1;3
CLI0090;2024-01-26;4;1;5
CLI0090;2024-02-02;8;2;6
CLI0090;2024-02-09;4;2;5
CLI0090;2024-02-16;5;1;3
CLI0090;2024-02-23;3;3;3
CLI0090;2024-03-01;7;3;4
CLI0090;2024-03-08;7;2;7
CLI0090;2024-03-15;5;1;5
CLI0091;2023-06-15;8;1;4
CLI0091;2023-06-22;6;3;4
CLI0091;2023-06-29;8;3;7
CLI0091;2023-07-06;6;3;7
CLI0091;2023-07-13;7;1;5
CLI0091;2023-07-20;5;2;5
CLI0091;2023-07-27;3;1;6
CLI0091;2023-08-03;3;1;4
CLI0091;2023-08-10;8;1;7
CLI0091;2023-08-17;6;3;6
CLI0091;2023-08-24;6;2;7
CLI0091;2023-08-31;5;1;6
CLI0091;2023-09-07;6;2;4
CLI0091;2023-09-14;6;1;5
CLI0091;2023-09-21;4;1;4
CLI0091;2023-09-28;4;3;6
CLI0091;2023-10-05;5;2;6
CLI0091;2023-10-12;6;3;4
CLI0091;2023-10-19;8;2;3
CLI0091;2023-10-26;3;2;5
CLI0092;2024-02-15;4;2;5
CLI0092;2024-02-22;6;1;6
CLI0092;2024-02-29;5;3;3
CLI0092;2024-03-07;6;3;3
CLI0092;2024-03-14;6;3;3
CLI0092;2024-03-21;5;1;3
CLI0092;2024-03-28;6;2;3
CLI0092;2024-04-04;7;1;6
CLI0092;2024-04-11;7;2;6
CLI0092;2024-04-18;4;2;7
CLI0092;2024-04-25;7;1;4
CLI0092;2024-05-02;5;3;3
CLI0092;2024-05-09;8;2;4
CLI0092;2024-05-16;4;2;5
CLI0092;2024-05-23;7;3;6
CLI0092;2024-05-30;6;1;6
CLI0092;2024-06-06;6;3;4
CLI0092;2024-06-13;6;2;4
CLI0092;2024-06-20;4;1;7
CLI0092;2024-06-27;4;2;3
CLI0092;2024-07-04;6;2;6
CLI0092;2024-07-11;4;1;3
CLI0092;2024-07-18;5;3;6
CLI0092;2024-07-25;5;2;5
CLI0093;2023-06-30;9;2;6
CLI0093;2023-07-07;8;3;4
CLI0093;2023-07-14;6;1;3
CLI0093;2023-07-21;5;2;5
CLI0093;2023-07-28;7;1;5
CLI0093;2023-08-04;6;2;6
CLI0093;2023-08-11;4;1;6
CLI0093;2023-08-18;6;2;7
CLI0093;2023-08-25;6;3;4
CLI0093;2023-09-01;6;1;7
CLI0093;2023-09-08;5;3;5
CLI0093;2023-09-15;5;1;4
CLI0093;2023-09-22;9;2;5
CLI0093;2023-09-29;4;1;6
CLI0093;2023-10-06;5;2;4
CLI0093;2023-10-13;8;3;6
CLI0093;2023-10-20;4;1;4
CLI0093;2023-10-27;4;3;4
CLI0093;2023-11-03;4;1;7
CLI0093;2023-11-10;6;2;4
CLI0093;2023-11-17;3;3;7
CLI0093;2023-11-24;8;1;5
CLI0093;2023-12-01;5;2;7
CLI0093;2023-12-08;5;1;6
CLI0093;2023-12-15;4;2;5
CLI0093;2023-12-22;4;2;7
CLI0093;2023-12-29;1;2;3
CLI0093;2024-01-05;7;1;6
CLI0093;2024-01-12;4;3;4
CLI0093;2024-01-19;5;3;6
CLI0093;2024-01-26;2;3;6
CLI0093;2024-02-02;6;3;5
CLI0094;2023-04-12;5;2;7
CLI0094;2023-04-19;5;3;3
CLI0094;2023-04-26;5;1;5
CLI0094;2023-05-03;5;2;4
CLI0094;2023-05-10;6;2;3
CLI0094;2023-05-17;8;1;6
CLI0094;2023-05-24;7;2;6
CLI0094;2023-05-31;5;3;6
CLI0094;2023-06-07;7;1;7
CLI0094;2023-06-14;6;2;5
CLI0094;2023-06-21;6;2;4
CLI0094;2023-06-28;5;1;6
CLI0094;2023-07-05;6;2;7
CLI0094;2023-07-12;5;3;7
CLI0094;2023-07-19;5;3;6
CLI0094;2023-07-26;6;1;7
CLI0094;2023-08-02;6;3;6
CLI0094;2023-08-09;5;1;7
CLI0094;2023-08-16;1;2;4
CLI0094;2023-08-23;6;2;5
CLI0095;2024-06-13;4;2;5
CLI0095;2024-06-20;6;3;4
CLI0095;2024-06-27;7;1;3
CLI0095;2024-07-04;6;2;3
CLI0095;2024-07-11;5;1;7
CLI0095;2024-07-18;5;3;7
CLI0095;2024-07-25;7;2;3
CLI0095;2024-08-01;6;3;4
CLI0095;2024-08-08;8;2;4
CLI0095;2024-08-15;5;1;4
CLI0095;2024-08-22;5;1;6
CLI0095;2024-08-29;7;2;3
CLI0095;2024-09-05;5;3;3
CLI0095;2024-09-12;9;3;7
CLI0095;2024-09-19;6;3;3
CLI0095;2024-09-26;5;1;4
CLI0095;2024-10-03;4;1;3
CLI0095;2024-10-10;8;2;5
CLI0095;2024-10-17;6;1;6
CLI0095;2024-10-24;4;1;6
CLI0095;2024-10-31;8;1;4
CLI0095;2024-11-07;6;3;6
CLI0095;2024-11-14;4;2;4
CLI0095;2024-11-21;5;1;5
CLI0096;2023-01-11;8;2;6
CLI0096;2023-01-18;7;3;7
CLI0096;2023-01-25;6;3;5
CLI0096;2023-02-01;6;1;4
CLI0096;2023-02-08;5;3;7
CLI0096;2023-02-15;5;1;4
CLI0096;2023-02-22;7;1;3
CLI0096;2023-03-01;6;2;4
CLI0096;2023-03-08;6;1;5
CLI0096;2023-03-15;8;2;6
CLI0096;2023-03-22;6;3;7
CLI0096;2023-03-29;6;3;5
CLI0096;2023-04-05;3;2;7
CLI0096;2023-04-12;6;2;4
CLI0096;2023-04-19;6;3;5
CLI0096;2023-04-26;7;2;3
CLI0096;2023-05-03;3;2;4
CLI0096;2023-05-10;4;1;6
CLI0096;2023-05-17;4;3;5
CLI0096;2023-05-24;6;2;7
CLI0096;2023-05-31;7;1;7
CLI0096;2023-06-07;6;2;5
CLI0096;2023-06-14;7;2;4
CLI0096;2023-06-21;4;1;7
CLI0096;2023-06-28;5;3;7
CLI0096;2023-07-05;7;2;6
CLI0096;2023-07-12;6;2;6
CLI0096;2023-07-19;5;1;5
CLI0096;2023-07-26;5;2;5
CLI0096;2023-08-02;6;1;5
CLI0096;2023-08-09;6;1;5
CLI0096;2023-08-16;6;1;6
CLI0096;2023-08-23;3;1;7
CLI0096;2023-08-30;4;1;6
CLI0096;2023-09-06;4;1;3
CLI0096;2023-09-13;6;3;5
CLI0097;2023-03-18;6;2;6
CLI0097;2023-03-25;7;1;5
CLI0097;2023-04-01;6;1;7
CLI0097;2023-04-08;7;2;7
CLI0097;2023-04-15;5;2;3
CLI0097;2023-04-22;7;3;7
CLI0097;2023-04-29;9;2;4
CLI0097;2023-05-06;6;2;3
CLI0097;2023-05-13;9;1;5
CLI0097;2023-05-20;4;3;3
CLI0097;2023-05-27;6;2;5
CLI0097;2023-06-03;6;2;5
CLI0097;2023-06-10;6;3;5
CLI0097;2023-06-17;4;2;7
CLI0097;2023-06-24;7;2;6
CLI0097;2023-07-01;6;3;3
CLI0097;2023-07-08;7;1;3
CLI0097;2023-07-15;2;1;3
CLI0097;2023-07-22;6;2;6
CLI0097;2023-07-29;5;1;4
CLI0097;2023-08-05;7;2;7
CLI0097;2023-08-12;6;1;3
CLI0097;2023-08-19;5;1;3
CLI0097;2023-08-26;8;2;3
CLI0097;2023-09-02;5;2;5
CLI0097;2023-09-09;7;3;4
CLI0097;2023-09-16;7;1;4
CLI0097;2023-09-23;4;2;4
CLI0097;2023-09-30;5;2;6
CLI0097;2023-10-07;1;3;3
CLI0097;2023-10-14;3;2;6
CLI0097;2023-10-21;4;2;5
CLI0098;2024-05-09;6;1;4
CLI0098;2024-05-16;5;3;3
CLI0098;2024-05-23;8;1;3
CLI0098;2024-05-30;7;3;4
CLI0098;2024-06-06;5;2;3
CLI0098;2024-06-13;6;2;4
CLI0098;2024-06-20;7;3;5
CLI0098;2024-06-27;4;2;6
CLI0098;2024-07-04;4;1;4
CLI0098;2024-07-11;3;1;5
CLI0098;2024-07-18;5;3;7
CLI0098;2024-07-25;7;1;6
CLI0098;2024-08-01;6;1;5
CLI0098;2024-08-08;7;3;3
CLI0098;2024-08-15;7;3;3
CLI0098;2024-08-22;8;1;3
CLI0098;2024-08-29;6;1;6
CLI0098;2024-09-05;5;3;7
CLI0098;2024-09-12;4;3;3
CLI0098;2024-09-19;5;2;6
CLI0098;2024-09-26;5;2;7
CLI0098;2024-10-03;6;2;3
CLI0098;2024-10-10;4;1;6
CLI0098;2024-10-17;5;3;6
CLI0098;2024-10-24;5;1;7
CLI0098;2024-10-31;6;2;7
CLI0098;2024-11-07;3;1;3
CLI0098;2024-11-14;3;3;4
CLI0099;2023-04-24;6;3;3
CLI0099;2023-05-01;6;2;4
CLI0099;2023-05-08;8;2;6
CLI0099;2023-05-15;5;2;3
CLI0099;2023-05-22;7;3;5
CLI0099;2023-05-29;9;2;4
CLI0099;2023-06-05;6;3;5
CLI0099;2023-06-12;7;3;7
CLI0099;2023-06-19;6;1;7
CLI0099;2023-06-26;6;3;7
CLI0099;2023-07-03;4;3;4
CLI0099;2023-07-10;6;1;5
CLI0099;2023-07-17;5;2;6
CLI0099;2023-07-24;4;1;3
CLI0099;2023-07-31;4;1;4
CLI0099;2023-08-07;4;2;3
CLI0099;2023-08-14;6;1;7
CLI0099;2023-08-21;7;2;6
CLI0099;2023-08-28;3;1;6
CLI0099;2023-09-04;4;1;3
CLI0100;2023-01-18;7;1;3
CLI0100;2023-01-25;7;2;5
CLI0100;2023-02-01;4;3;5
CLI0100;2023-02-08;7;3;6
CLI0100;2023-02-15;6;2;5
CLI0100;2023-02-22;8;3;5
CLI0100;2023-03-01;8;3;6
CLI0100;2023-03-08;4;1;5
CLI0100;2023-03-15;5;1;4
CLI0100;2023-03-22;3;2;4
CLI0100;2023-03-29;5;2;3
CLI0100;2023-04-05;5;1;7
CLI0100;2023-04-12;5;2;4
CLI0100;2023-04-19;1;3;3
CLI0100;2023-04-26;7;3;3
CLI0100;2023-05-03;9;2;7
CLI0100;2023-05-10;6;3;4
CLI0100;2023-05-17;4;2;5
CLI0100;2023-05-24;6;2;5
CLI0100;2023-05-31;4;2;4
CLI0100;2023-06-07;7;2;7
CLI0100;2023-06-14;5;1;6
CLI0100;2023-06-21;5;2;5
CLI0100;2023-06-28;3;1;3
CLI0101;2024-05-25;5;3;4
CLI0101;2024-06-01;6;2;6
CLI0101;2024-06-08;6;1;6
CLI0101;2024-06-15;9;1;4
CLI0101;2024-06-22;6;1;6
CLI0101;2024-06-29;8;2;3
CLI0101;2024-07-06;4;1;3
CLI0101;2024-07-13;7;2;4
CLI0101;2024-07-20;5;3;7
CLI0101;2024-07-27;7;1;3
CLI0101;2024-08-03;5;3;4
CLI0101;2024-08-10;5;2;7
CLI0101;2024-08-17;7;1;6
CLI0101;2024-08-24;5;2;4
CLI0101;2024-08-31;6;2;6
CLI0101;2024-09-07;3;1;5
CLI0101;2024-09-14;7;1;7
CLI0101;2024-09-21;4;2;5
CLI0101;2024-09-28;5;1;5
CLI0101;2024-10-05;4;1;6
CLI0101;2024-10-12;4;1;5
CLI0101;2024-10-19;4;3;6
CLI0101;2024-10-26;3;2;3
CLI0101;2024-11-02;4;1;7
CLI0102;2024-03-28;5;2;6
CLI0102;2024-04-04;7;2;3
CLI0102;2024-04-11;7;2;3
CLI0102;2024-04-18;6;1;7
CLI0102;2024-04-25;8;3;7
CLI0102;2024-05-02;5;2;4
CLI0102;2024-05-09;4;2;3
CLI0102;2024-05-16;4;2;4
CLI0102;2024-05-23;6;3;6
CLI0102;2024-05-30;6;1;3
CLI0102;2024-06-06;8;3;3
CLI0102;2024-06-13;7;2;7
CLI0102;2024-06-20;7;2;5
CLI0102;2024-06-27;6;1;3
CLI0102;2024-07-04;5;3;3
CLI0102;2024-07-11;3;3;4
CLI0102;2024-07-18;3;2;4
CLI0102;2024-07-25;5;1;4
CLI0102;2024-08-01;5;1;6
CLI0102;2024-08-08;6;3;4
CLI0102;2024-08-15;5;3;3
CLI0102;2024-08-22;5;3;3
CLI0102;2024-08-29;5;1;7
CLI0102;2024-09-05;5;2;6
CLI0102;2024-09-12;5;2;6
CLI0102;2024-09-19;5;1;4
CLI0102;2024-09-26;6;3;6
CLI0102;2024-10-03;3;3;7
CLI0103;2023-05-07;8;3;4
CLI0103;2023-05-14;9;2;6
CLI0103;2023-05-21;6;3;6
CLI0103;2023-05-28;8;2;5
CLI0103;2023-06-04;4;1;6
CLI0103;2023-06-11;8;2;6
CLI0103;2023-06-18;7;1;7
CLI0103;2023-06-25;7;2;3
CLI0103;2023-07-02;5;3;7
CLI0103;2023-07-09;6;2;3
CLI0103;2023-07-16;7;1;6
CLI0103;2023-07-23;5;3;6
CLI0103;2023-07-30;5;2;7
CLI0103;2023-08-06;10;3;4
CLI0103;2023-08-13;4;2;7
CLI0103;2023-08-20;7;1;4
CLI0103;2023-08-27;4;3;7
CLI0103;2023-09-03;4;2;6
CLI0103;2023-09-10;4;2;5
CLI0103;2023-09-17;2;2;3
CLI0103;2023-09-24;7;2;6
CLI0103;2023-10-01;4;3;4
CLI0103;2023-10-08;2;3;7
CLI0103;2023-10-15;3;2;4
CLI0104;2023-11-28;5;1;3
CLI0104;2023-12-05;5;3;4
CLI0104;2023-12-12;7;2;6
CLI0104;2023-12-19;9;2;4
CLI0104;2023-12-26;9;3;4
CLI0104;2024-01-02;6;1;4
CLI0104;2024-01-09;6;2;3
CLI0104;2024-01-16;5;1;7
CLI0104;2024-01-23;6;3;3
CLI0104;2024-01-30;6;2;5
CLI0104;2024-02-06;4;1;5
CLI0104;2024-02-13;4;1;6
CLI0104;2024-02-20;3;3;7
CLI0104;2024-02-27;9;1;4
CLI0104;2024-03-05;6;2;4
CLI0104;2024-03-12;7;1;4
CLI0104;2024-03-19;4;1;3
CLI0104;2024-03-26;6;3;3
CLI0104;2024-04-02;4;1;3
CLI0104;2024-04-09;4;1;3
CLI0104;2024-04-16;4;3;3
CLI0104;2024-04-23;6;2;4
CLI0104;2024-04-30;4;3;7
CLI0104;2024-05-07;2;2;4
CLI0104;2024-05-14;6;2;7
CLI0104;2024-05-21;3;2;5
CLI0104;2024-05-28;4;1;3
CLI0104;2024-06-04;4;2;6
CLI0104;2024-06-11;3;3;3
CLI0104;2024-06-18;3;1;7
CLI0104;2024-06-25;5;1;3
CLI0104;2024-07-02;5;3;7
CLI0104;2024-07-09;4;2;5
CLI0104;2024-07-16;6;2;5
CLI0104;2024-07-23;7;2;3
CLI0104;2024-07-30;6;3;7
CLI0105;2023-09-05;5;1;7
CLI0105;2023-09-12;5;2;5
CLI0105;2023-09-19;6;2;5
CLI0105;2023-09-26;6;1;5
CLI0105;2023-10-03;7;1;7
CLI0105;2023-10-10;6;3;5
CLI0105;2023-10-17;8;1;4
CLI0105;2023-10-24;5;2;3
CLI0105;2023-10-31;7;3;3
CLI0105;2023-11-07;4;2;3
CLI0105;2023-11-14;8;3;3
CLI0105;2023-11-21;5;3;6
CLI0105;2023-11-28;7;1;3
CLI0105;2023-12-05;5;1;6
CLI0105;2023-12-12;4;2;6
CLI0105;2023-12-19;6;2;4
CLI0105;2023-12-26;6;1;7
CLI0105;2024-01-02;6;3;6
CLI0105;2024-01-09;4;3;6
CLI0105;2024-01-16;3;1;6
CLI0105;2024-01-23;6;2;6
CLI0105;2024-01-30;3;3;4
CLI0105;2024-02-06;6;3;5
CLI0105;2024-02-13;6;2;4
CLI0105;2024-02-20;3;1;4
CLI0105;2024-02-27;8;1;7
CLI0105;2024-03-05;7;3;7
CLI0105;2024-03-12;5;1;3
CLI0105;2024-03-19;6;1;3
CLI0105;2024-03-26;4;1;4
CLI0105;2024-04-02;4;2;5
CLI0105;2024-04-09;5;3;4
CLI0105;2024-04-16;5;2;6
CLI0105;2024-04-23;5;3;3
CLI0105;2024-04-30;4;3;4
CLI0105;2024-05-07;4;2;5
CLI0106;2023-08-14;7;3;4
CLI0106;2023-08-21;5;3;5
CLI0106;2023-08-28;6;1;3
CLI0106;2023-09-04;8;2;6
CLI0106;2023-09-11;6;2;3
CLI0106;2023-09-18;4;1;4
CLI0106;2023-09-25;7;2;7
CLI0106;2023-10-02;4;1;3
CLI0106;2023-10-09;4;1;3
CLI0106;2023-10-16;8;1;6
CLI0106;2023-10-23;5;1;3
CLI0106;2023-10-30;4;2;3
CLI0106;2023-11-06;5;2;3
CLI0106;2023-11-13;8;1;5
CLI0106;2023-11-20;6;1;6
CLI0106;2023-11-27;4;2;6
CLI0106;2023-12-04;6;1;6
CLI0106;2023-12-11;6;3;3
CLI0106;2023-12-18;5;2;3
CLI0106;2023-12-25;5;3;5
CLI0106;2024-01-01;8;3;4
CLI0106;2024-01-08;3;1;5
CLI0106;2024-01-15;5;2;3
CLI0106;2024-01-22;3;1;7
CLI0106;2024-01-29;3;3;5
CLI0106;2024-02-05;6;3;6
CLI0106;2024-02-12;2;3;5
CLI0106;2024-02-19;6;1;6
CLI0107;2024-04-23;6;2;3
CLI0107;2024-04-30;9;1;7
CLI0107;2024-05-07;6;1;7
CLI0107;2024-05-14;8;2;5
CLI0107;2024-05-21;6;3;7
CLI0107;2024-05-28;7;1;3
CLI0107;2024-06-04;5;2;4
CLI0107;2024-06-11;8;2;6
CLI0107;2024-06-18;6;1;5
CLI0107;2024-06-25;6;2;7
CLI0107;2024-07-02;6;1;5
CLI0107;2024-07-09;6;3;7
CLI0107;2024-07-16;5;1;5
CLI0107;2024-07-23;6;2;5
CLI0107;2024-07-30;6;3;4
CLI0107;2024-08-06;5;1;7
CLI0107;2024-08-13;5;3;3
CLI0107;2024-08-20;4;1;7
CLI0107;2024-08-27;6;1;7
CLI0107;2024-09-03;3;3;4
CLI0107;2024-09-10;7;2;5
CLI0107;2024-09-17;6;1;5
CLI0107;2024-09-24;4;1;5
CLI0107;2024-10-01;4;1;3
CLI0108;2024-06-03;7;3;6
CLI0108;2024-06-10;8;1;6
CLI0108;2024-06-17;7;2;7
CLI0108;2024-06-24;6;2;5
CLI0108;2024-07-01;9;2;6
CLI0108;2024-07-08;6;2;7
CLI0108;2024-07-15;7;2;4
CLI0108;2024-07-22;6;3;3
CLI0108;2024-07-29;7;2;7
CLI0108;2024-08-05;6;3;7
CLI0108;2024-08-12;6;1;6
CLI0108;2024-08-19;3;3;3
CLI0108;2024-08-26;5;3;3
CLI0108;2024-09-02;5;1;4
CLI0108;2024-09-09;1;3;7
CLI0108;2024-09-16;3;3;6
CLI0108;2024-09-23;4;3;3
CLI0108;2024-09-30;5;3;6
CLI0108;2024-10-07;4;2;5
CLI0108;2024-10-14;3;1;7
CLI0108;2024-10-21;4;1;5
CLI0108;2024-10-28;6;1;6
CLI0108;2024-11-04;3;3;4
CLI0108;2024-11-11;8;2;6
CLI0109;2024-01-06;8;3;4
CLI0109;2024-01-13;5;2;6
CLI0109;2024-01-20;7;1;7
CLI0109;2024-01-27;9;1;6
CLI0109;2024-02-03;5;3;5
CLI0109;2024-02-10;4;2;5
CLI0109;2024-02-17;6;2;7
CLI0109;2024-02-24;6;1;7
CLI0109;2024-03-02;3;1;4
CLI0109;2024-03-09;6;2;3
CLI0109;2024-03-16;6;3;6
CLI0109;2024-03-23;7;3;3
CLI0109;2024-03-30;6;2;3
CLI0109;2024-04-06;5;3;4
CLI0109;2024-04-13;6;3;6
CLI0109;2024-04-20;5;2;5
CLI0109;2024-04-27;6;1;5
CLI0109;2024-05-04;6;1;5
CLI0109;2024-05-11;7;3;7
CLI0109;2024-05-18;3;3;3
CLI0110;2023-02-16;5;2;5
CLI0110;2023-02-23;5;2;4
CLI0110;2023-03-02;6;3;7
CLI0110;2023-03-09;4;1;4
CLI0110;2023-03-16;8;2;6
CLI0110;2023-03-23;5;2;5
CLI0110;2023-03-30;4;3;5
CLI0110;2023-04-06;7;1;4
CLI0110;2023-04-13;6;3;7
CLI0110;2023-04-20;7;3;7
CLI0110;2023-04-27;2;2;5
CLI0110;2023-05-04;6;2;5
CLI0110;2023-05-11;6;1;4
CLI0110;2023-05-18;2;2;7
CLI0110;2023-05-25;5;2;3
CLI0110;2023-06-01;9;2;5
CLI0110;2023-06-08;6;2;6
CLI0110;2023-06-15;6;1;4
CLI0110;2023-06-22;5;3;3
CLI0110;2023-06-29;9;1;5
CLI0110;2023-07-06;6;3;4
CLI0110;2023-07-13;6;1;7
CLI0110;2023-07-20;8;3;7
CLI0110;2023-07-27;3;1;3
CLI0110;2023-08-03;2;2;4
CLI0110;2023-08-10;5;2;7
CLI0110;2023-08-17;3;1;6
CLI0110;2023-08-24;5;2;3
CLI0110;2023-08-31;4;1;6
CLI0110;2023-09-07;1;2;6
CLI0110;2023-09-14;4;2;3
CLI0110;2023-09-21;7;2;3
CLI0111;2023-08-16;6;3;7
CLI0111;2023-08-23;8;3;3
CLI0111;2023-08-30;6;1;6
CLI0111;2023-09-06;5;1;7
CLI0111;2023-09-13;5;3;3
CLI0111;2023-09-20;9;3;3
CLI0111;2023-09-27;6;1;4
CLI0111;2023-10-04;8;2;6
CLI0111;2023-10-11;8;3;6
CLI0111;2023-10-18;8;2;4
CLI0111;2023-10-25;7;3;4
CLI0111;2023-11-01;9;1;6
CLI0111;2023-11-08;8;1;4
CLI0111;2023-11-15;7;1;6
CLI0111;2023-11-22;5;3;7
CLI0111;2023-11-29;4;1;5
CLI0111;2023-12-06;3;1;5
CLI0111;2023-12-13;6;1;5
CLI0111;2023-12-20;5;3;6
CLI0111;2023-12-27;4;3;5
CLI0111;2024-01-03;4;1;3
CLI0111;2024-01-10;5;2;6
CLI0111;2024-01-17;7;3;6
CLI0111;2024-01-24;5;1;4
CLI0111;2024-01-31;4;1;5
CLI0111;2024-02-07;5;3;6
CLI0111;2024-02-14;4;2;6
CLI0111;2024-02-21;2;3;6
CLI0111;2024-02-28;5;2;7
CLI0111;2024-03-06;5;1;6
CLI0111;2024-03-13;7;2;5
CLI0111;2024-03-20;6;2;6
CLI0111;2024-03-27;5;2;3
CLI0111;2024-04-03;3;2;6
CLI0111;2024-04-10;4;1;5
CLI0111;2024-04-17;3;2;6
CLI0112;2023-08-15;7;3;7
CLI0112;2023-08-22;6;2;4
CLI0112;2023-08-29;6;3;3
CLI0112;2023-09-05;6;2;3
CLI0112;2023-09-12;6;2;7
CLI0112;2023-09-19;5;1;3
CLI0112;2023-09-26;5;1;4
CLI0112;2023-10-03;6;3;6
CLI0112;2023-10-10;6;1;5
CLI0112;2023-10-17;5;2;6
CLI0112;2023-10-24;6;1;3
CLI0112;2023-10-31;8;1;7
CLI0112;2023-11-07;7;2;3
CLI0112;2023-11-14;6;1;5
CLI0112;2023-11-21;5;3;4
CLI0112;2023-11-28;6;1;5
CLI0112;2023-12-05;5;2;6
CLI0112;2023-12-12;2;1;5
CLI0112;2023-12-19;5;3;6
CLI0112;2023-12-26;4;1;3
CLI0112;2024-01-02;5;1;3
CLI0112;2024-01-09;3;3;7
CLI0112;2024-01-16;5;3;5
CLI0112;2024-01-23;4;2;6
CLI0113;2024-06-08;7;3;7
CLI0113;2024-06-15;8;2;6
CLI0113;2024-06-22;6;2;7
CLI0113;2024-06-29;7;2;6
CLI0113;2024-07-06;6;3;4
CLI0113;2024-07-13;8;2;3
CLI0113;2024-07-20;9;2;7
CLI0113;2024-07-27;6;3;3
CLI0113;2024-08-03;4;1;6
CLI0113;2024-08-10;7;1;6
CLI0113;2024-08-17;5;3;5
CLI0113;2024-08-24;7;2;4
CLI0113;2024-08-31;7;1;7
CLI0113;2024-09-07;2;1;4
CLI0113;2024-09-14;7;1;3
CLI0113;2024-09-21;4;1;6
CLI0113;2024-09-28;4;3;7
