transaction_id,customer_id,date,product_type,price,is_renewal
TXN01034,CLI0133,2024-11-02,Pro,50,1
TXN01035,CLI0134,2023-10-27,Pro,50,0
TXN01036,CLI0134,2023-11-26,Pro,50,1
TXN01037,CLI0134,2023-12-26,Pro,50,1
TXN01038,CLI0134,2024-01-25,Pro,50,1
TXN01039,CLI0134,2024-02-24,Pro,50,1
TXN01040,CLI0134,2024-03-25,Pro,50,1
TXN01041,CLI0134,2024-04-24,Pro,50,1
TXN01042,CLI0134,2024-05-24,Pro,50,1
TXN01043,CLI0134,2024-06-23,Pro,50,1
TXN01044,CLI0134,2024-07-23,Pro,50,1
TXN01045,CLI0134,2024-08-22,Pro,50,1
TXN01046,CLI0134,2024-09-21,Pro,50,1
TXN01047,CLI0134,2024-10-21,Pro,50,1
TXN01048,CLI0134,2024-11-20,Pro,50,1
TXN01049,CLI0135,2024-07-13,Pro,50,0
TXN01050,CLI0135,2024-08-12,Pro,50,1
TXN01051,CLI0135,2024-09-11,Pro,50,1
TXN01052,CLI0135,2024-10-11,Pro,50,1
TXN01053,CLI0135,2024-11-10,Pro,50,1
TXN01054,CLI0136,2023-10-03,Basic,30,0
TXN01055,CLI0137,2024-03-17,Pro,50,0
TXN01056,CLI0137,2024-04-16,Pro,50,1
TXN01057,CLI0137,2024-05-16,Pro,50,1
TXN01058,CLI0137,2024-06-15,Pro,50,1
TXN01059,CLI0137,2024-07-15,Pro,50,1
TXN01060,CLI0137,2024-08-14,Pro,50,1
TXN01061,CLI0137,2024-09-13,Pro,50,1
TXN01062,CLI0137,2024-10-13,Pro,50,1
TXN01063,CLI0137,2024-11-12,Pro,50,1
TXN01064,CLI0138,2023-04-22,Basic,30,0
TXN01065,CLI0139,2024-08-08,Basic,30,0
TXN01066,CLI0140,2024-07-23,Pro,50,0
TXN01067,CLI0140,2024-08-22,Pro,50,1
TXN01068,CLI0140,2024-09-21,Pro,50,1
TXN01069,CLI0140,2024-10-21,Pro,50,1
TXN01070,CLI0140,2024-11-20,Pro,50,1
TXN01071,CLI0141,2024-02-21,Basic,30,0
TXN01072,CLI0142,2023-07-07,Pro,50,0
TXN01073,CLI0142,2023-08-06,Pro,50,1
TXN01074,CLI0142,2023-09-05,Pro,50,1
TXN01075,CLI0142,2023-10-05,Pro,50,1
TXN01076,CLI0142,2023-11-04,Pro,50,1
TXN01077,CLI0142,2023-12-04,Pro,50,1
TXN01078,CLI0142,2024-01-03,Pro,50,1
TXN01079,CLI0142,2024-02-02,Pro,50,1
TXN01080,CLI0142,2024-03-03,Pro,50,1
TXN01081,CLI0142,2024-04-02,Pro,50,1
TXN01082,CLI0142,2024-05-02,Pro,50,1
TXN01083,CLI0142,2024-06-01,Pro,50,1
TXN01084,CLI0142,2024-07-01,Pro,50,1
TXN01085,CLI0142,2024-07-31,Pro,50,1
TXN01086,CLI0142,2024-08-30,Pro,50,1
TXN01087,CLI0142,2024-09-29,Pro,50,1
TXN01088,CLI0142,2024-10-29,Pro,50,1
TXN01089,CLI0142,2024-11-28,Pro,50,1
TXN01090,CLI0143,2024-02-01,Pro,50,0
TXN01091,CLI0143,2024-03-02,Pro,50,1
TXN01092,CLI0143,2024-04-01,Pro,50,1
TXN01093,CLI0143,2024-05-01,Pro,50,1
TXN01094,CLI0143,2024-05-31,Pro,50,1
TXN01095,CLI0143,2024-06-30,Pro,50,1
TXN01096,CLI0143,2024-07-30,Pro,50,1
TXN01097,CLI0143,2024-08-29,Pro,50,1
TXN01098,CLI0143,2024-09-28,Pro,50,1
TXN01099,CLI0143,2024-10-28,Pro,50,1
TXN01100,CLI0143,2024-11-27,Pro,50,1
TXN01101,CLI0144,2024-02-10,Pro,50,0
TXN01102,CLI0144,2024-03-11,Pro,50,1
TXN01103,CLI0144,2024-04-10,Pro,50,1
TXN01104,CLI0144,2024-05-10,Pro,50,1
TXN01105,CLI0144,2024-06-09,Pro,50,1
TXN01106,CLI0144,2024-07-09,Pro,50,1
TXN01107,CLI0144,2024-08-08,Pro,50,1
TXN01108,CLI0144,2024-09-07,Pro,50,1
TXN01109,CLI0144,2024-10-07,Pro,50,1
TXN01110,CLI0144,2024-11-06,Pro,50,1
TXN01111,CLI0145,2023-10-23,Basic,30,0
TXN01112,CLI0146,2024-09-30,Basic,30,0
TXN01113,CLI0147,2023-12-01,Pro,50,0
TXN01114,CLI0147,2023-12-31,Pro,50,1
TXN01115,CLI0147,2024-01-30,Pro,50,1
TXN01116,CLI0147,2024-02-29,Pro,50,1
TXN01117,CLI0147,2024-03-30,Pro,50,1
TXN01118,CLI0147,2024-04-29,Pro,50,1
TXN01119,CLI0147,2024-05-29,Pro,50,1
TXN01120,CLI0147,2024-06-28,Pro,50,1
TXN01121,CLI0147,2024-07-28,Pro,50,1
TXN01122,CLI0147,2024-08-27,Pro,50,1
TXN01123,CLI0147,2024-09-26,Pro,50,1
TXN01124,CLI0147,2024-10-26,Pro,50,1
TXN01125,CLI0147,2024-11-25,Pro,50,1
TXN01126,CLI0148,2023-03-06,Pro,50,0
TXN01127,CLI0148,2023-04-05,Pro,50,1
TXN01128,CLI0148,2023-05-05,Pro,50,1
TXN01129,CLI0148,2023-06-04,Pro,50,1
TXN01130,CLI0148,2023-07-04,Pro,50,1
TXN01131,CLI0149,2024-04-13,Pro,50,0
TXN01132,CLI0149,2024-05-13,Pro,50,1
TXN01133,CLI0149,2024-06-12,Pro,50,1
TXN01134,CLI0149,2024-07-12,Pro,50,1
TXN01135,CLI0149,2024-08-11,Pro,50,1
TXN01136,CLI0149,2024-09-10,Pro,50,1
TXN01137,CLI0149,2024-10-10,Pro,50,1
TXN01138,CLI0149,2024-11-09,Pro,50,1
TXN01139,CLI0150,2023-06-27,Pro,50,0
TXN01140,CLI0150,2023-07-27,Pro,50,1
TXN01141,CLI0150,2023-08-26,Pro,50,1
TXN01142,CLI0150,2023-09-25,Pro,50,1
TXN01143,CLI0151,2024-06-07,Pro,50,0
TXN01144,CLI0151,2024-07-07,Pro,50,1
TXN01145,CLI0152,2024-09-12,Basic,30,0
TXN01146,CLI0153,2023-12-12,Pro,50,0
TXN01147,CLI0153,2024-01-11,Pro,50,1
TXN01148,CLI0153,2024-02-10,Pro,50,1
TXN01149,CLI0153,2024-03-11,Pro,50,1
TXN01150,CLI0153,2024-04-10,Pro,50,1
TXN01151,CLI0153,2024-05-10,Pro,50,1
TXN01152,CLI0153,2024-06-09,Pro,50,1
TXN01153,CLI0153,2024-07-09,Pro,50,1
TXN01154,CLI0153,2024-08-08,Pro,50,1
TXN01155,CLI0153,2024-09-07,Pro,50,1
TXN01156,CLI0153,2024-10-07,Pro,50,1
TXN01157,CLI0153,2024-11-06,Pro,50,1
TXN01158,CLI0154,2023-03-04,Pro,50,0
TXN01159,CLI0154,2023-04-03,Pro,50,1
TXN01160,CLI0154,2023-05-03,Pro,50,1
TXN01161,CLI0154,2023-06-02,Pro,50,1
TXN01162,CLI0154,2023-07-02,Pro,50,1
TXN01163,CLI0154,2023-08-01,Pro,50,1
TXN01164,CLI0154,2023-08-31,Pro,50,1
TXN01165,CLI0154,2023-09-30,Pro,50,1
TXN01166,CLI0154,2023-10-30,Pro,50,1
TXN01167,CLI0154,2023-11-29,Pro,50,1
TXN01168,CLI0154,2023-12-29,Pro,50,1
TXN01169,CLI0154,2024-01-28,Pro,50,1
TXN01170,CLI0154,2024-02-27,Pro,50,1
TXN01171,CLI0154,2024-03-28,Pro,50,1
TXN01172,CLI0154,2024-04-27,Pro,50,1
TXN01173,CLI0154,2024-05-27,Pro,50,1
TXN01174,CLI0154,2024-06-26,Pro,50,1
TXN01175,CLI0154,2024-07-26,Pro,50,1
TXN01176,CLI0154,2024-08-25,Pro,50,1
TXN01177,CLI0154,2024-09-24,Pro,50,1
TXN01178,CLI0154,2024-10-24,Pro,50,1
TXN01179,CLI0154,2024-11-23,Pro,50,1
TXN01180,CLI0155,2023-04-01,Pro,50,0
TXN01181,CLI0155,2023-05-01,Pro,50,1
TXN01182,CLI0155,2023-05-31,Pro,50,1
TXN01183,CLI0155,2023-06-30,Pro,50,1
TXN01184,CLI0155,2023-07-30,Pro,50,1
TXN01185,CLI0155,2023-08-29,Pro,50,1
TXN01186,CLI0155,2023-09-28,Pro,50,1
TXN01187,CLI0155,2023-10-28,Pro,50,1
TXN01188,CLI0155,2023-11-27,Pro,50,1
TXN01189,CLI0155,2023-12-27,Pro,50,1
TXN01190,CLI0155,2024-01-26,Pro,50,1
TXN01191,CLI0155,2024-02-25,Pro,50,1
TXN01192,CLI0155,2024-03-26,Pro,50,1
TXN01193,CLI0155,2024-04-25,Pro,50,1
TXN01194,CLI0155,2024-05-25,Pro,50,1
TXN01195,CLI0155,2024-06-24,Pro,50,1
TXN01196,CLI0155,2024-07-24,Pro,50,1
TXN01197,CLI0155,2024-08-23,Pro,50,1
TXN01198,CLI0155,2024-09-22,Pro,50,1
TXN01199,CLI0155,2024-10-22,Pro,50,1
TXN01200,CLI0155,2024-11-21,Pro,50,1
TXN01201,CLI0156,2024-03-17,Pro,50,0
TXN01202,CLI0156,2024-04-16,Pro,50,1
TXN01203,CLI0156,2024-05-16,Pro,50,1
TXN01204,CLI0156,2024-06-15,Pro,50,1
TXN01205,CLI0156,2024-07-15,Pro,50,1
TXN01206,CLI0156,2024-08-14,Pro,50,1
TXN01207,CLI0156,2024-09-13,Pro,50,1
TXN01208,CLI0156,2024-10-13,Pro,50,1
TXN01209,CLI0156,2024-11-12,Pro,50,1
TXN01210,CLI0157,2023-02-24,Pro,50,0
TXN01211,CLI0157,2023-03-26,Pro,50,1
TXN01212,CLI0157,2023-04-25,Pro,50,1
TXN01213,CLI0157,2023-05-25,Pro,50,1
TXN01214,CLI0158,2024-07-04,Basic,30,0
TXN01215,CLI0159,2023-10-13,Basic,30,0
TXN01216,CLI0160,2023-08-19,Pro,50,0
TXN01217,CLI0160,2023-09-18,Pro,50,1
TXN01218,CLI0160,2023-10-18,Pro,50,1
TXN01219,CLI0160,2023-11-17,Pro,50,1
TXN01220,CLI0160,2023-12-17,Pro,50,1
TXN01221,CLI0160,2024-01-16,Pro,50,1
TXN01222,CLI0160,2024-02-15,Pro,50,1
TXN01223,CLI0160,2024-03-16,Pro,50,1
TXN01224,CLI0160,2024-04-15,Pro,50,1
TXN01225,CLI0160,2024-05-15,Pro,50,1
TXN01226,CLI0160,2024-06-14,Pro,50,1
TXN01227,CLI0160,2024-07-14,Pro,50,1
TXN01228,CLI0160,2024-08-13,Pro,50,1
TXN01229,CLI0160,2024-09-12,Pro,50,1
TXN01230,CLI0160,2024-10-12,Pro,50,1
TXN01231,CLI0160,2024-11-11,Pro,50,1
TXN01232,CLI0161,2023-12-26,Basic,30,0
TXN01233,CLI0162,2023-11-29,Pro,50,0
TXN01234,CLI0162,2023-12-29,Pro,50,1
TXN01235,CLI0162,2024-01-28,Pro,50,1
TXN01236,CLI0162,2024-02-27,Pro,50,1
TXN01237,CLI0163,2023-08-08,Basic,30,0
TXN01238,CLI0164,2023-05-25,Pro,50,0
TXN01239,CLI0164,2023-06-24,Pro,50,1
TXN01240,CLI0164,2023-07-24,Pro,50,1
TXN01241,CLI0164,2023-08-23,Pro,50,1
TXN01242,CLI0164,2023-09-22,Pro,50,1
TXN01243,CLI0164,2023-10-22,Pro,50,1
TXN01244,CLI0164,2023-11-21,Pro,50,1
TXN01245,CLI0164,2023-12-21,Pro,50,1
TXN01246,CLI0164,2024-01-20,Pro,50,1
TXN01247,CLI0164,2024-02-19,Pro,50,1
TXN01248,CLI0164,2024-03-20,Pro,50,1
TXN01249,CLI0164,2024-04-19,Pro,50,1
TXN01250,CLI0164,2024-05-19,Pro,50,1
TXN01251,CLI0164,2024-06-18,Pro,50,1
TXN01252,CLI0164,2024-07-18,Pro,50,1
TXN01253,CLI0164,2024-08-17,Pro,50,1
TXN01254,CLI0164,2024-09-16,Pro,50,1
TXN01255,CLI0164,2024-10-16,Pro,50,1
TXN01256,CLI0164,2024-11-15,Pro,50,1
TXN01257,CLI0165,2023-02-07,Pro,50,0
TXN01258,CLI0165,2023-03-09,Pro,50,1
TXN01259,CLI0165,2023-04-08,Pro,50,1
TXN01260,CLI0165,2023-05-08,Pro,50,1
TXN01261,CLI0165,2023-06-07,Pro,50,1
TXN01262,CLI0165,2023-07-07,Pro,50,1
TXN01263,CLI0165,2023-08-06,Pro,50,1
TXN01264,CLI0165,2023-09-05,Pro,50,1
TXN01265,CLI0165,2023-10-05,Pro,50,1
TXN01266,CLI0165,2023-11-04,Pro,50,1
TXN01267,CLI0165,2023-12-04,Pro,50,1
TXN01268,CLI0165,2024-01-03,Pro,50,1
TXN01269,CLI0165,2024-02-02,Pro,50,1
TXN01270,CLI0165,2024-03-03,Pro,50,1
TXN01271,CLI0165,2024-04-02,Pro,50,1
TXN01272,CLI0165,2024-05-02,Pro,50,1
TXN01273,CLI0165,2024-06-01,Pro,50,1
TXN01274,CLI0165,2024-07-01,Pro,50,1
TXN01275,CLI0165,2024-07-31,Pro,50,1
TXN01276,CLI0165,2024-08-30,Pro,50,1
TXN01277,CLI0165,2024-09-29,Pro,50,1
TXN01278,CLI0165,2024-10-29,Pro,50,1
TXN01279,CLI0165,2024-11-28,Pro,50,1
TXN01280,CLI0166,2023-02-05,Pro,50,0
TXN01281,CLI0166,2023-03-07,Pro,50,1
TXN01282,CLI0166,2023-04-06,Pro,50,1
TXN01283,CLI0167,2023-12-29,Pro,50,0
TXN01284,CLI0167,2024-01-28,Pro,50,1
TXN01285,CLI0167,2024-02-27,Pro,50,1
TXN01286,CLI0168,2024-03-21,Basic,30,0
TXN01287,CLI0169,2024-01-20,Pro,50,0
TXN01288,CLI0169,2024-02-19,Pro,50,1
TXN01289,CLI0169,2024-03-20,Pro,50,1
TXN01290,CLI0169,2024-04-19,Pro,50,1
TXN01291,CLI0169,2024-05-19,Pro,50,1
TXN01292,CLI0169,2024-06-18,Pro,50,1
TXN01293,CLI0169,2024-07-18,Pro,50,1
TXN01294,CLI0169,2024-08-17,Pro,50,1
TXN01295,CLI0169,2024-09-16,Pro,50,1
TXN01296,CLI0169,2024-10-16,Pro,50,1
TXN01297,CLI0169,2024-11-15,Pro,50,1
TXN01298,CLI0170,2024-01-31,Pro,50,0
TXN01299,CLI0170,2024-03-01,Pro,50,1
TXN01300,CLI0170,2024-03-31,Pro,50,1
TXN01301,CLI0170,2024-04-30,Pro,50,1
TXN01302,CLI0170,2024-05-30,Pro,50,1
TXN01303,CLI0170,2024-06-29,Pro,50,1
TXN01304,CLI0170,2024-07-29,Pro,50,1
TXN01305,CLI0170,2024-08-28,Pro,50,1
TXN01306,CLI0170,2024-09-27,Pro,50,1
TXN01307,CLI0170,2024-10-27,Pro,50,1
TXN01308,CLI0170,2024-11-26,Pro,50,1
TXN01309,CLI0171,2023-01-11,Pro,50,0
TXN01310,CLI0171,2023-02-10,Pro,50,1
TXN01311,CLI0171,2023-03-12,Pro,50,1
TXN01312,CLI0172,2023-09-25,Pro,50,0
TXN01313,CLI0172,2023-10-25,Pro,50,1
TXN01314,CLI0172,2023-11-24,Pro,50,1
TXN01315,CLI0172,2023-12-24,Pro,50,1
TXN01316,CLI0172,2024-01-23,Pro,50,1
TXN01317,CLI0172,2024-02-22,Pro,50,1
TXN01318,CLI0172,2024-03-23,Pro,50,1
TXN01319,CLI0172,2024-04-22,Pro,50,1
TXN01320,CLI0172,2024-05-22,Pro,50,1
TXN01321,CLI0172,2024-06-21,Pro,50,1
TXN01322,CLI0172,2024-07-21,Pro,50,1
TXN01323,CLI0172,2024-08-20,Pro,50,1
TXN01324,CLI0172,2024-09-19,Pro,50,1
TXN01325,CLI0172,2024-10-19,Pro,50,1
TXN01326,CLI0172,2024-11-18,Pro,50,1
TXN01327,CLI0173,2024-03-27,Basic,30,0
TXN01328,CLI0174,2023-01-13,Pro,50,0
TXN01329,CLI0174,2023-02-12,Pro,50,1
TXN01330,CLI0174,2023-03-14,Pro,50,1
TXN01331,CLI0174,2023-04-13,Pro,50,1
TXN01332,CLI0174,2023-05-13,Pro,50,1
TXN01333,CLI0174,2023-06-12,Pro,50,1
TXN01334,CLI0174,2023-07-12,Pro,50,1
TXN01335,CLI0174,2023-08-11,Pro,50,1
TXN01336,CLI0174,2023-09-10,Pro,50,1
TXN01337,CLI0174,2023-10-10,Pro,50,1
TXN01338,CLI0174,2023-11-09,Pro,50,1
TXN01339,CLI0174,2023-12-09,Pro,50,1
TXN01340,CLI0174,2024-01-08,Pro,50,1
TXN01341,CLI0174,2024-02-07,Pro,50,1
TXN01342,CLI0174,2024-03-08,Pro,50,1
TXN01343,CLI0174,2024-04-07,Pro,50,1
TXN01344,CLI0174,2024-05-07,Pro,50,1
TXN01345,CLI0174,2024-06-06,Pro,50,1
TXN01346,CLI0174,2024-07-06,Pro,50,1
TXN01347,CLI0174,2024-08-05,Pro,50,1
TXN01348,CLI0174,2024-09-04,Pro,50,1
TXN01349,CLI0174,2024-10-04,Pro,50,1
TXN01350,CLI0174,2024-11-03,Pro,50,1
TXN01351,CLI0175,2024-06-01,Pro,50,0
TXN01352,CLI0175,2024-07-01,Pro,50,1
TXN01353,CLI0175,2024-07-31,Pro,50,1
TXN01354,CLI0175,2024-08-30,Pro,50,1
TXN01355,CLI0175,2024-09-29,Pro,50,1
TXN01356,CLI0175,2024-10-29,Pro,50,1
TXN01357,CLI0175,2024-11-28,Pro,50,1
TXN01358,CLI0176,2023-01-10,Basic,30,0
TXN01359,CLI0177,2024-05-15,Pro,50,0
TXN01360,CLI0178,2024-01-10,Pro,50,0
TXN01361,CLI0178,2024-02-09,Pro,50,1
TXN01362,CLI0178,2024-03-10,Pro,50,1
TXN01363,CLI0178,2024-04-09,Pro,50,1
TXN01364,CLI0178,2024-05-09,Pro,50,1
TXN01365,CLI0178,2024-06-08,Pro,50,1
TXN01366,CLI0178,2024-07-08,Pro,50,1
TXN01367,CLI0178,2024-08-07,Pro,50,1
TXN01368,CLI0178,2024-09-06,Pro,50,1
TXN01369,CLI0178,2024-10-06,Pro,50,1
TXN01370,CLI0178,2024-11-05,Pro,50,1
TXN01371,CLI0179,2024-09-26,Basic,30,0
TXN01372,CLI0180,2024-09-15,Pro,50,0
TXN01373,CLI0180,2024-10-15,Pro,50,1
TXN01374,CLI0180,2024-11-14,Pro,50,1
TXN01375,CLI0180,2024-12-14,Pro,50,1
TXN01376,CLI0181,2023-01-24,Pro,50,0
TXN01377,CLI0181,2023-02-23,Pro,50,1
TXN01378,CLI0181,2023-03-25,Pro,50,1
TXN01379,CLI0181,2023-04-24,Pro,50,1
TXN01380,CLI0181,2023-05-24,Pro,50,1
TXN01381,CLI0181,2023-06-23,Pro,50,1
TXN01382,CLI0181,2023-07-23,Pro,50,1
TXN01383,CLI0181,2023-08-22,Pro,50,1
TXN01384,CLI0181,2023-09-21,Pro,50,1
TXN01385,CLI0181,2023-10-21,Pro,50,1
TXN01386,CLI0181,2023-11-20,Pro,50,1
TXN01387,CLI0181,2023-12-20,Pro,50,1
TXN01388,CLI0181,2024-01-19,Pro,50,1
TXN01389,CLI0181,2024-02-18,Pro,50,1
TXN01390,CLI0181,2024-03-19,Pro,50,1
TXN01391,CLI0181,2024-04-18,Pro,50,1
TXN01392,CLI0181,2024-05-18,Pro,50,1
TXN01393,CLI0181,2024-06-17,Pro,50,1
TXN01394,CLI0181,2024-07-17,Pro,50,1
TXN01395,CLI0181,2024-08-16,Pro,50,1
TXN01396,CLI0181,2024-09-15,Pro,50,1
TXN01397,CLI0181,2024-10-15,Pro,50,1
TXN01398,CLI0181,2024-11-14,Pro,50,1
TXN01399,CLI0182,2024-03-05,Pro,50,0
TXN01400,CLI0182,2024-04-04,Pro,50,1
TXN01401,CLI0182,2024-05-04,Pro,50,1
TXN01402,CLI0182,2024-06-03,Pro,50,1
TXN01403,CLI0182,2024-07-03,Pro,50,1
TXN01404,CLI0182,2024-08-02,Pro,50,1
TXN01405,CLI0182,2024-09-01,Pro,50,1
TXN01406,CLI0182,2024-10-01,Pro,50,1
TXN01407,CLI0182,2024-10-31,Pro,50,1
TXN01408,CLI0182,2024-11-30,Pro,50,1
TXN01409,CLI0183,2023-05-20,Basic,30,0
TXN01410,CLI0184,2024-08-18,Basic,30,0
TXN01411,CLI0185,2024-08-10,Pro,50,0
TXN01412,CLI0185,2024-09-09,Pro,50,1
TXN01413,CLI0185,2024-10-09,Pro,50,1
TXN01414,CLI0185,2024-11-08,Pro,50,1
TXN01415,CLI0186,2024-04-23,Basic,30,0
TXN01416,CLI0187,2023-09-28,Pro,50,0
TXN01417,CLI0187,2023-10-28,Pro,50,1
TXN01418,CLI0187,2023-11-27,Pro,50,1
TXN01419,CLI0187,2023-12-27,Pro,50,1
TXN01420,CLI0187,2024-01-26,Pro,50,1
TXN01421,CLI0187,2024-02-25,Pro,50,1
TXN01422,CLI0187,2024-03-26,Pro,50,1
TXN01423,CLI0187,2024-04-25,Pro,50,1
TXN01424,CLI0187,2024-05-25,Pro,50,1
TXN01425,CLI0187,2024-06-24,Pro,50,1
TXN01426,CLI0187,2024-07-24,Pro,50,1
TXN01427,CLI0187,2024-08-23,Pro,50,1
TXN01428,CLI0187,2024-09-22,Pro,50,1
TXN01429,CLI0187,2024-10-22,Pro,50,1
TXN01430,CLI0187,2024-11-21,Pro,50,1
TXN01431,CLI0188,2023-07-06,Basic,30,0
TXN01432,CLI0189,2023-03-05,Pro,50,0
TXN01433,CLI0189,2023-04-04,Pro,50,1
TXN01434,CLI0189,2023-05-04,Pro,50,1
TXN01435,CLI0189,2023-06-03,Pro,50,1
TXN01436,CLI0189,2023-07-03,Pro,50,1
TXN01437,CLI0189,2023-08-02,Pro,50,1
TXN01438,CLI0189,2023-09-01,Pro,50,1
TXN01439,CLI0189,2023-10-01,Pro,50,1
TXN01440,CLI0189,2023-10-31,Pro,50,1
TXN01441,CLI0189,2023-11-30,Pro,50,1
TXN01442,CLI0189,2023-12-30,Pro,50,1
TXN01443,CLI0189,2024-01-29,Pro,50,1
TXN01444,CLI0189,2024-02-28,Pro,50,1
TXN01445,CLI0189,2024-03-29,Pro,50,1
TXN01446,CLI0189,2024-04-28,Pro,50,1
TXN01447,CLI0189,2024-05-28,Pro,50,1
TXN01448,CLI0189,2024-06-27,Pro,50,1
TXN01449,CLI0189,2024-07-27,Pro,50,1
TXN01450,CLI0189,2024-08-26,Pro,50,1
TXN01451,CLI0189,2024-09-25,Pro,50,1
TXN01452,CLI0189,2024-10-25,Pro,50,1
TXN01453,CLI0189,2024-11-24,Pro,50,1
TXN01454,CLI0190,2023-06-14,Pro,50,0
TXN01455,CLI0190,2023-07-14,Pro,50,1
TXN01456,CLI0191,2023-08-24,Basic,30,0
TXN01457,CLI0192,2024-04-01,Pro,50,0
TXN01458,CLI0192,2024-05-01,Pro,50,1
TXN01459,CLI0192,2024-05-31,Pro,50,1
TXN01460,CLI0192,2024-06-30,Pro,50,1
TXN01461,CLI0192,2024-07-30,Pro,50,1
TXN01462,CLI0192,2024-08-29,Pro,50,1
TXN01463,CLI0192,2024-09-28,Pro,50,1
TXN01464,CLI0192,2024-10-28,Pro,50,1
TXN01465,CLI0192,2024-11-27,Pro,50,1
TXN01466,CLI0193,2023-06-19,Pro,50,0
TXN01467,CLI0193,2023-07-19,Pro,50,1
TXN01468,CLI0193,2023-08-18,Pro,50,1
TXN01469,CLI0194,2024-02-19,Basic,30,0
TXN01470,CLI0195,2023-04-18,Basic,30,0
TXN01471,CLI0196,2024-05-28,Basic,30,0
TXN01472,CLI0197,2023-04-19,Pro,50,0
TXN01473,CLI0197,2023-05-19,Pro,50,1
TXN01474,CLI0197,2023-06-18,Pro,50,1
TXN01475,CLI0197,2023-07-18,Pro,50,1
TXN01476,CLI0197,2023-08-17,Pro,50,1
TXN01477,CLI0197,2023-09-16,Pro,50,1
TXN01478,CLI0197,2023-10-16,Pro,50,1
TXN01479,CLI0197,2023-11-15,Pro,50,1
TXN01480,CLI0197,2023-12-15,Pro,50,1
TXN01481,CLI0197,2024-01-14,Pro,50,1
TXN01482,CLI0197,2024-02-13,Pro,50,1
TXN01483,CLI0197,2024-03-14,Pro,50,1
TXN01484,CLI0197,2024-04-13,Pro,50,1
TXN01485,CLI0197,2024-05-13,Pro,50,1
TXN01486,CLI0197,2024-06-12,Pro,50,1
TXN01487,CLI0197,2024-07-12,Pro,50,1
TXN01488,CLI0197,2024-08-11,Pro,50,1
TXN01489,CLI0197,2024-09-10,Pro,50,1
TXN01490,CLI0197,2024-10-10,Pro,50,1
TXN01491,CLI0197,2024-11-09,Pro,50,1
TXN01492,CLI0198,2023-03-21,Pro,50,0
TXN01493,CLI0198,2023-04-20,Pro,50,1
TXN01494,CLI0198,2023-05-20,Pro,50,1
TXN01495,CLI0198,2023-06-19,Pro,50,1
TXN01496,CLI0198,2023-07-19,Pro,50,1
TXN01497,CLI0198,2023-08-18,Pro,50,1
TXN01498,CLI0198,2023-09-17,Pro,50,1
TXN01499,CLI0198,2023-10-17,Pro,50,1
TXN01500,CLI0198,2023-11-16,Pro,50,1
TXN01501,CLI0198,2023-12-16,Pro,50,1
TXN01502,CLI0198,2024-01-15,Pro,50,1
TXN01503,CLI0198,2024-02-14,Pro,50,1
TXN01504,CLI0198,2024-03-15,Pro,50,1
TXN01505,CLI0198,2024-04-14,Pro,50,1
TXN01506,CLI0198,2024-05-14,Pro,50,1
TXN01507,CLI0198,2024-06-13,Pro,50,1
TXN01508,CLI0198,2024-07-13,Pro,50,1
TXN01509,CLI0198,2024-08-12,Pro,50,1
TXN01510,CLI0198,2024-09-11,Pro,50,1
TXN01511,CLI0198,2024-10-11,Pro,50,1
TXN01512,CLI0198,2024-11-10,Pro,50,1
TXN01513,CLI0199,2023-12-03,Basic,30,0
TXN01514,CLI0200,2024-08-16,Basic,30,0
TXN01515,CLI0201,2023-10-30,Basic,30,0
TXN01516,CLI0202,2023-03-10,Pro,50,0
TXN01517,CLI0202,2023-04-09,Pro,50,1
TXN01518,CLI0202,2023-05-09,Pro,50,1
TXN01519,CLI0202,2023-06-08,Pro,50,1
TXN01520,CLI0202,2023-07-08,Pro,50,1
TXN01521,CLI0202,2023-08-07,Pro,50,1
TXN01522,CLI0202,2023-09-06,Pro,50,1
TXN01523,CLI0202,2023-10-06,Pro,50,1
TXN01524,CLI0202,2023-11-05,Pro,50,1
TXN01525,CLI0202,2023-12-05,Pro,50,1
TXN01526,CLI0202,2024-01-04,Pro,50,1
TXN01527,CLI0202,2024-02-03,Pro,50,1
TXN01528,CLI0202,2024-03-04,Pro,50,1
TXN01529,CLI0202,2024-04-03,Pro,50,1
TXN01530,CLI0202,2024-05-03,Pro,50,1
TXN01531,CLI0202,2024-06-02,Pro,50,1
TXN01532,CLI0202,2024-07-02,Pro,50,1
TXN01533,CLI0202,2024-08-01,Pro,50,1
TXN01534,CLI0202,2024-08-31,Pro,50,1
TXN01535,CLI0202,2024-09-30,Pro,50,1
TXN01536,CLI0202,2024-10-30,Pro,50,1
TXN01537,CLI0202,2024-11-29,Pro,50,1
TXN01538,CLI0203,2024-03-03,Pro,50,0
TXN01539,CLI0203,2024-04-02,Pro,50,1
TXN01540,CLI0204,2023-04-05,Basic,30,0
TXN01541,CLI0205,2023-07-10,Pro,50,0
TXN01542,CLI0205,2023-08-09,Pro,50,1
TXN01543,CLI0205,2023-09-08,Pro,50,1
TXN01544,CLI0205,2023-10-08,Pro,50,1
TXN01545,CLI0205,2023-11-07,Pro,50,1
TXN01546,CLI0205,2023-12-07,Pro,50,1
TXN01547,CLI0205,2024-01-06,Pro,50,1
TXN01548,CLI0205,2024-02-05,Pro,50,1
TXN01549,CLI0205,2024-03-06,Pro,50,1
TXN01550,CLI0205,2024-04-05,Pro,50,1
