customer_id;date;workouts_completed;videos_sent;messages_sent
CLI0192;2024-07-15;12;2;3
CLI0192;2024-07-22;10;2;8
CLI0192;2024-07-29;10;2;6
CLI0192;2024-08-05;4;2;6
CLI0192;2024-08-12;4;4;3
CLI0192;2024-08-19;8;1;4
CLI0192;2024-08-26;12;4;2
CLI0192;2024-09-02;5;4;7
CLI0192;2024-09-09;9;4;5
CLI0192;2024-09-16;8;2;5
CLI0192;2024-09-23;5;5;7
CLI0192;2024-09-30;7;3;3
CLI0192;2024-10-07;12;4;4
CLI0192;2024-10-14;12;5;4
CLI0192;2024-10-21;3;4;7
CLI0192;2024-10-28;3;5;8
CLI0192;2024-11-04;11;4;4
CLI0192;2024-11-11;3;4;7
CLI0192;2024-11-18;10;3;8
CLI0192;2024-11-25;9;1;3
CLI0192;2024-12-02;3;5;2
CLI0192;2024-12-09;4;5;8
CLI0192;2024-12-16;5;5;2
CLI0193;2023-06-19;7;2;6
CLI0193;2023-06-26;3;3;4
CLI0193;2023-07-03;11;5;2
CLI0193;2023-07-10;12;2;3
CLI0193;2023-07-17;5;3;3
CLI0193;2023-07-24;6;2;3
CLI0193;2023-07-31;3;2;3
CLI0193;2023-08-07;8;1;2
CLI0193;2023-08-14;5;3;7
CLI0193;2023-08-21;2;0;2
CLI0193;2023-08-28;0;0;1
CLI0193;2023-09-04;1;0;1
CLI0193;2023-09-11;2;0;0
CLI0194;2024-02-19;6;5;3
CLI0194;2024-02-26;6;2;3
CLI0194;2024-03-04;7;2;5
CLI0194;2024-03-11;5;5;5
CLI0194;2024-03-18;5;1;8
CLI0194;2024-03-25;11;1;4
CLI0194;2024-04-01;12;5;7
CLI0194;2024-04-08;6;1;3
CLI0194;2024-04-15;7;3;2
CLI0194;2024-04-22;5;5;2
CLI0194;2024-04-29;10;3;8
CLI0194;2024-05-06;12;4;4
CLI0194;2024-05-13;12;5;6
CLI0194;2024-05-20;5;1;2
CLI0194;2024-05-27;5;2;5
CLI0194;2024-06-03;9;2;2
CLI0194;2024-06-10;10;4;4
CLI0194;2024-06-17;12;3;4
CLI0194;2024-06-24;5;1;2
CLI0194;2024-07-01;9;2;6
CLI0194;2024-07-08;7;1;6
CLI0194;2024-07-15;6;4;4
CLI0194;2024-07-22;12;1;6
CLI0194;2024-07-29;5;2;5
CLI0194;2024-08-05;10;1;7
CLI0194;2024-08-12;6;1;5
CLI0194;2024-08-19;8;2;7
CLI0194;2024-08-26;9;2;5
CLI0194;2024-09-02;7;4;4
CLI0194;2024-09-09;5;5;7
CLI0194;2024-09-16;9;3;5
CLI0194;2024-09-23;4;2;7
CLI0194;2024-09-30;3;5;5
CLI0194;2024-10-07;4;4;8
CLI0194;2024-10-14;6;1;2
CLI0194;2024-10-21;12;5;3
CLI0194;2024-10-28;11;3;4
CLI0194;2024-11-04;5;3;2
CLI0194;2024-11-11;6;2;7
CLI0194;2024-11-18;4;1;4
CLI0194;2024-11-25;6;3;4
CLI0194;2024-12-02;3;3;2
CLI0194;2024-12-09;7;2;7
CLI0194;2024-12-16;5;1;6
CLI0195;2023-04-18;10;4;6
CLI0195;2023-04-25;3;0;1
CLI0195;2023-05-02;3;1;0
CLI0195;2023-05-09;2;0;2
CLI0195;2023-05-16;1;0;0
CLI0196;2024-05-28;8;5;8
CLI0196;2024-06-04;4;5;3
CLI0196;2024-06-11;3;3;8
CLI0196;2024-06-18;11;4;5
CLI0196;2024-06-25;3;4;5
CLI0196;2024-07-02;9;5;3
CLI0196;2024-07-09;6;2;8
CLI0196;2024-07-16;5;5;6
CLI0196;2024-07-23;11;4;4
CLI0196;2024-07-30;4;3;8
CLI0196;2024-08-06;12;1;3
CLI0196;2024-08-13;8;4;7
CLI0196;2024-08-20;11;3;5
CLI0196;2024-08-27;7;1;6
CLI0196;2024-09-03;8;5;8
CLI0196;2024-09-10;8;5;6
CLI0196;2024-09-17;6;5;3
CLI0196;2024-09-24;8;4;7
CLI0196;2024-10-01;10;2;5
CLI0196;2024-10-08;5;1;7
CLI0196;2024-10-15;11;3;5
CLI0196;2024-10-22;10;2;7
CLI0196;2024-10-29;12;2;4
CLI0196;2024-11-05;7;2;8
CLI0196;2024-11-12;8;3;2
CLI0196;2024-11-19;12;4;3
CLI0196;2024-11-26;11;2;3
CLI0196;2024-12-03;5;3;2
CLI0197;2023-04-19;9;2;8
CLI0197;2023-04-26;7;4;3
CLI0197;2023-05-03;11;4;3
CLI0197;2023-05-10;12;3;3
CLI0197;2023-05-17;3;1;8
CLI0197;2023-05-24;5;2;3
CLI0197;2023-05-31;7;1;4
CLI0197;2023-06-07;12;5;3
CLI0197;2023-06-14;12;1;8
CLI0197;2023-06-21;3;5;7
CLI0197;2023-06-28;9;4;3
CLI0197;2023-07-05;10;1;3
CLI0197;2023-07-12;9;4;2
CLI0197;2023-07-19;7;3;8
CLI0197;2023-07-26;3;5;4
CLI0197;2023-08-02;9;2;3
CLI0197;2023-08-09;4;4;8
CLI0197;2023-08-16;7;1;2
CLI0197;2023-08-23;6;5;2
CLI0197;2023-08-30;3;1;6
CLI0197;2023-09-06;6;2;4
CLI0197;2023-09-13;6;5;6
CLI0197;2023-09-20;5;2;3
CLI0197;2023-09-27;7;4;2
CLI0197;2023-10-04;4;5;3
CLI0197;2023-10-11;9;1;7
CLI0197;2023-10-18;3;4;2
CLI0197;2023-10-25;11;2;5
CLI0197;2023-11-01;10;1;4
CLI0197;2023-11-08;9;3;5
CLI0197;2023-11-15;4;4;8
CLI0197;2023-11-22;3;4;5
CLI0197;2023-11-29;5;4;4
CLI0197;2023-12-06;6;5;7
CLI0197;2023-12-13;8;1;2
CLI0197;2023-12-20;12;3;3
CLI0197;2023-12-27;10;2;3
CLI0197;2024-01-03;7;4;2
CLI0197;2024-01-10;10;4;7
CLI0197;2024-01-17;5;2;7
CLI0197;2024-01-24;4;2;8
CLI0197;2024-01-31;6;4;2
CLI0197;2024-02-07;3;5;4
CLI0197;2024-02-14;7;1;5
CLI0197;2024-02-21;7;2;3
CLI0197;2024-02-28;4;4;4
CLI0197;2024-03-06;7;3;2
CLI0197;2024-03-13;6;4;3
CLI0197;2024-03-20;10;4;7
CLI0197;2024-03-27;9;5;4
CLI0197;2024-04-03;10;4;8
CLI0197;2024-04-10;3;4;8
CLI0197;2024-04-17;6;3;6
CLI0197;2024-04-24;7;2;6
CLI0197;2024-05-01;3;3;5
CLI0197;2024-05-08;4;4;4
CLI0197;2024-05-15;8;1;6
CLI0197;2024-05-22;11;4;2
CLI0197;2024-05-29;4;4;6
CLI0197;2024-06-05;12;5;3
CLI0197;2024-06-12;5;3;7
CLI0197;2024-06-19;5;1;3
CLI0197;2024-06-26;7;5;3
CLI0197;2024-07-03;10;3;4
CLI0197;2024-07-10;7;1;8
CLI0197;2024-07-17;10;2;3
CLI0197;2024-07-24;7;3;5
CLI0197;2024-07-31;8;2;6
CLI0197;2024-08-07;9;5;4
CLI0197;2024-08-14;10;5;8
CLI0197;2024-08-21;3;2;4
CLI0197;2024-08-28;7;5;4
CLI0197;2024-09-04;6;4;8
CLI0197;2024-09-11;5;4;6
CLI0197;2024-09-18;12;1;4
CLI0197;2024-09-25;10;2;3
CLI0197;2024-10-02;11;4;7
CLI0197;2024-10-09;7;1;7
CLI0197;2024-10-16;3;1;6
CLI0197;2024-10-23;8;2;6
CLI0197;2024-10-30;8;3;5
CLI0197;2024-11-06;7;2;2
CLI0197;2024-11-13;9;3;3
CLI0197;2024-11-20;8;5;6
CLI0197;2024-11-27;3;1;6
CLI0197;2024-12-04;6;4;6
CLI0198;2023-03-21;10;4;7
CLI0198;2023-03-28;4;3;3
CLI0198;2023-04-04;10;5;6
CLI0198;2023-04-11;7;3;3
CLI0198;2023-04-18;10;1;5
CLI0198;2023-04-25;9;1;6
CLI0198;2023-05-02;10;3;5
CLI0198;2023-05-09;7;4;8
CLI0198;2023-05-16;10;2;7
CLI0198;2023-05-23;9;2;5
CLI0198;2023-05-30;11;1;4
CLI0198;2023-06-06;7;1;6
CLI0198;2023-06-13;8;5;7
CLI0198;2023-06-20;12;5;2
CLI0198;2023-06-27;3;2;5
CLI0198;2023-07-04;10;2;6
CLI0198;2023-07-11;4;1;8
CLI0198;2023-07-18;11;3;4
CLI0198;2023-07-25;3;4;7
CLI0198;2023-08-01;11;4;2
CLI0198;2023-08-08;7;2;4
CLI0198;2023-08-15;9;4;2
CLI0198;2023-08-22;8;1;3
CLI0198;2023-08-29;6;4;4
CLI0198;2023-09-05;9;5;6
CLI0198;2023-09-12;6;2;2
CLI0198;2023-09-19;9;4;7
CLI0198;2023-09-26;10;2;2
CLI0198;2023-10-03;9;4;7
CLI0198;2023-10-10;4;5;3
CLI0198;2023-10-17;5;2;5
CLI0198;2023-10-24;9;4;6
CLI0198;2023-10-31;7;1;6
CLI0198;2023-11-07;3;5;5
CLI0198;2023-11-14;11;5;5
CLI0198;2023-11-21;8;2;6
CLI0198;2023-11-28;8;5;8
CLI0198;2023-12-05;3;4;5
CLI0198;2023-12-12;6;5;5
CLI0198;2023-12-19;6;3;7
CLI0198;2023-12-26;5;5;7
CLI0198;2024-01-02;12;5;8
CLI0198;2024-01-09;10;4;2
CLI0198;2024-01-16;8;3;8
CLI0198;2024-01-23;3;3;6
CLI0198;2024-01-30;5;2;8
CLI0198;2024-02-06;4;4;2
CLI0198;2024-02-13;7;5;5
CLI0198;2024-02-20;4;5;8
CLI0198;2024-02-27;9;4;2
CLI0198;2024-03-05;9;4;3
CLI0198;2024-03-12;5;1;8
CLI0198;2024-03-19;4;4;8
CLI0198;2024-03-26;5;5;7
CLI0198;2024-04-02;3;4;3
CLI0198;2024-04-09;12;5;3
CLI0198;2024-04-16;11;5;2
CLI0198;2024-04-23;12;5;3
CLI0198;2024-04-30;10;1;6
CLI0198;2024-05-07;5;4;7
CLI0198;2024-05-14;8;2;8
CLI0198;2024-05-21;6;4;2
CLI0198;2024-05-28;10;1;6
CLI0198;2024-06-04;9;3;6
CLI0198;2024-06-11;7;2;5
CLI0198;2024-06-18;12;3;3
CLI0198;2024-06-25;3;2;7
CLI0198;2024-07-02;12;5;7
CLI0198;2024-07-09;6;1;7
CLI0198;2024-07-16;6;3;4
CLI0198;2024-07-23;12;1;2
CLI0198;2024-07-30;7;3;8
CLI0198;2024-08-06;12;5;5
CLI0198;2024-08-13;10;1;5
CLI0198;2024-08-20;12;2;2
CLI0198;2024-08-27;12;3;8
CLI0198;2024-09-03;11;4;3
CLI0198;2024-09-10;3;3;4
CLI0198;2024-09-17;12;5;3
CLI0198;2024-09-24;7;2;6
CLI0198;2024-10-01;11;3;7
CLI0198;2024-10-08;6;1;7
CLI0198;2024-10-15;5;1;5
CLI0198;2024-10-22;11;1;5
CLI0198;2024-10-29;10;5;8
CLI0198;2024-11-05;3;4;7
CLI0198;2024-11-12;9;3;7
CLI0198;2024-11-19;6;1;4
CLI0198;2024-11-26;11;5;8
CLI0198;2024-12-03;3;1;5
CLI0198;2024-12-10;7;5;7
CLI0198;2024-12-17;5;5;2
CLI0199;2023-12-03;4;4;2
CLI0199;2023-12-10;12;2;5
CLI0199;2023-12-17;7;1;5
CLI0199;2023-12-24;3;2;2
CLI0199;2023-12-31;11;5;2
CLI0199;2024-01-07;11;1;5
CLI0199;2024-01-14;5;4;3
CLI0199;2024-01-21;11;2;6
CLI0199;2024-01-28;9;5;3
CLI0199;2024-02-04;2;0;2
CLI0199;2024-02-11;3;0;2
CLI0199;2024-02-18;0;0;1
CLI0199;2024-02-25;1;1;1
CLI0200;2024-08-16;10;3;2
CLI0200;2024-08-23;4;4;6
CLI0200;2024-08-30;3;4;6
CLI0200;2024-09-06;4;5;5
CLI0200;2024-09-13;4;2;8
CLI0200;2024-09-20;10;4;5
CLI0200;2024-09-27;5;1;6
CLI0200;2024-10-04;3;5;3
CLI0200;2024-10-11;3;2;6
CLI0200;2024-10-18;4;4;2
CLI0200;2024-10-25;5;4;3
CLI0200;2024-11-01;7;3;4
CLI0200;2024-11-08;6;3;8
CLI0200;2024-11-15;12;4;7
CLI0200;2024-11-22;5;3;4
CLI0200;2024-11-29;11;4;2
CLI0200;2024-12-06;4;2;2
CLI0201;2023-10-30;5;3;3
CLI0201;2023-11-06;9;5;2
CLI0201;2023-11-13;12;1;3
CLI0201;2023-11-20;6;4;4
CLI0201;2023-11-27;6;1;3
CLI0201;2023-12-04;11;3;6
CLI0201;2023-12-11;10;4;8
CLI0201;2023-12-18;3;2;6
CLI0201;2023-12-25;9;4;2
CLI0201;2024-01-01;5;3;3
CLI0201;2024-01-08;9;3;3
CLI0201;2024-01-15;7;1;4
CLI0201;2024-01-22;8;2;7
CLI0201;2024-01-29;9;3;6
CLI0201;2024-02-05;4;5;8
CLI0201;2024-02-12;10;3;8
CLI0201;2024-02-19;7;1;3
CLI0201;2024-02-26;9;3;8
CLI0201;2024-03-04;11;5;3
CLI0201;2024-03-11;4;3;8
CLI0201;2024-03-18;12;4;5
CLI0201;2024-03-25;6;5;4
CLI0201;2024-04-01;7;4;5
CLI0201;2024-04-08;5;2;3
CLI0201;2024-04-15;6;4;2
CLI0201;2024-04-22;9;4;8
CLI0201;2024-04-29;10;5;8
CLI0201;2024-05-06;12;5;5
CLI0201;2024-05-13;7;5;2
CLI0201;2024-05-20;5;3;6
CLI0201;2024-05-27;7;5;8
CLI0201;2024-06-03;10;2;3
CLI0201;2024-06-10;3;3;3
CLI0201;2024-06-17;12;5;5
CLI0201;2024-06-24;5;2;5
CLI0201;2024-07-01;12;5;3
CLI0201;2024-07-08;3;4;5
CLI0201;2024-07-15;9;1;5
CLI0201;2024-07-22;12;5;5
CLI0201;2024-07-29;5;2;4
CLI0201;2024-08-05;9;5;6
CLI0201;2024-08-12;12;2;6
CLI0201;2024-08-19;12;5;3
CLI0201;2024-08-26;6;3;8
CLI0201;2024-09-02;11;4;8
CLI0201;2024-09-09;9;5;6
CLI0201;2024-09-16;10;4;5
CLI0201;2024-09-23;12;2;4
CLI0201;2024-09-30;9;1;4
CLI0201;2024-10-07;4;2;4
CLI0201;2024-10-14;11;2;2
CLI0201;2024-10-21;11;3;6
CLI0201;2024-10-28;6;1;4
CLI0201;2024-11-04;6;5;6
CLI0201;2024-11-11;6;5;2
CLI0201;2024-11-18;5;2;5
CLI0201;2024-11-25;3;1;2
CLI0201;2024-12-02;4;3;4
CLI0201;2024-12-09;3;4;5
CLI0201;2024-12-16;5;5;7
CLI0202;2023-03-10;6;1;8
CLI0202;2023-03-17;7;5;2
CLI0202;2023-03-24;6;3;2
CLI0202;2023-03-31;3;2;6
CLI0202;2023-04-07;12;4;4
CLI0202;2023-04-14;5;5;5
CLI0202;2023-04-21;5;1;6
CLI0202;2023-04-28;12;5;5
CLI0202;2023-05-05;8;4;4
CLI0202;2023-05-12;5;2;4
CLI0202;2023-05-19;3;3;6
CLI0202;2023-05-26;5;1;6
CLI0202;2023-06-02;5;2;4
CLI0202;2023-06-09;6;1;6
CLI0202;2023-06-16;10;4;5
CLI0202;2023-06-23;12;1;6
CLI0202;2023-06-30;7;5;6
CLI0202;2023-07-07;9;2;6
CLI0202;2023-07-14;11;1;7
CLI0202;2023-07-21;8;4;6
CLI0202;2023-07-28;5;1;2
CLI0202;2023-08-04;10;3;3
CLI0202;2023-08-11;3;4;6
CLI0202;2023-08-18;9;4;2
CLI0202;2023-08-25;11;4;6
CLI0202;2023-09-01;8;4;3
CLI0202;2023-09-08;7;1;4
CLI0202;2023-09-15;6;3;5
CLI0202;2023-09-22;7;1;7
CLI0202;2023-09-29;5;3;3
CLI0202;2023-10-06;4;2;5
CLI0202;2023-10-13;12;3;8
CLI0202;2023-10-20;9;1;2
CLI0202;2023-10-27;3;4;5
CLI0202;2023-11-03;10;2;7
CLI0202;2023-11-10;5;1;5
CLI0202;2023-11-17;8;1;3
CLI0202;2023-11-24;9;1;8
CLI0202;2023-12-01;12;2;2
CLI0202;2023-12-08;5;3;8
CLI0202;2023-12-15;12;5;6
CLI0202;2023-12-22;4;5;3
CLI0202;2023-12-29;11;4;3
CLI0202;2024-01-05;6;4;2
CLI0202;2024-01-12;6;3;7
CLI0202;2024-01-19;5;3;8
CLI0202;2024-01-26;7;3;8
CLI0202;2024-02-02;10;3;6
CLI0202;2024-02-09;12;1;8
CLI0202;2024-02-16;7;4;5
CLI0202;2024-02-23;3;4;7
CLI0202;2024-03-01;11;4;8
CLI0202;2024-03-08;5;2;4
CLI0202;2024-03-15;4;1;7
CLI0202;2024-03-22;10;4;4
CLI0202;2024-03-29;4;5;2
CLI0202;2024-04-05;10;1;7
CLI0202;2024-04-12;11;3;2
CLI0202;2024-04-19;10;2;7
CLI0202;2024-04-26;5;5;6
CLI0202;2024-05-03;8;1;4
CLI0202;2024-05-10;8;4;3
CLI0202;2024-05-17;7;1;6
CLI0202;2024-05-24;4;5;8
CLI0202;2024-05-31;8;5;2
CLI0202;2024-06-07;8;3;6
CLI0202;2024-06-14;4;1;4
CLI0202;2024-06-21;10;3;4
CLI0202;2024-06-28;12;4;7
CLI0202;2024-07-05;8;2;6
CLI0202;2024-07-12;4;4;2
CLI0202;2024-07-19;10;4;2
CLI0202;2024-07-26;3;3;2
CLI0202;2024-08-02;12;2;8
CLI0202;2024-08-09;3;3;4
CLI0202;2024-08-16;7;1;6
CLI0202;2024-08-23;7;1;8
CLI0202;2024-08-30;6;5;8
CLI0202;2024-09-06;11;2;3
CLI0202;2024-09-13;4;5;2
CLI0202;2024-09-20;6;5;5
CLI0202;2024-09-27;9;2;8
CLI0202;2024-10-04;3;2;6
CLI0202;2024-10-11;8;5;6
CLI0202;2024-10-18;9;3;7
CLI0202;2024-10-25;3;4;6
CLI0202;2024-11-01;11;1;3
CLI0202;2024-11-08;9;3;3
CLI0202;2024-11-15;12;3;2
CLI0202;2024-11-22;9;3;7
CLI0202;2024-11-29;9;5;3
CLI0202;2024-12-06;6;2;4
CLI0203;2024-03-03;10;3;4
CLI0203;2024-03-10;3;5;6
CLI0203;2024-03-17;3;4;5
CLI0203;2024-03-24;3;5;7
CLI0203;2024-03-31;12;5;5
CLI0203;2024-04-07;0;1;0
CLI0203;2024-04-14;0;0;1
CLI0203;2024-04-21;3;0;1
CLI0203;2024-04-28;2;0;0
CLI0204;2023-04-05;9;4;2
CLI0204;2023-04-12;1;0;1
CLI0204;2023-04-19;2;1;1
CLI0204;2023-04-26;3;0;1
CLI0204;2023-05-03;1;1;0
CLI0205;2023-07-10;9;1;4
CLI0205;2023-07-17;10;2;3
CLI0205;2023-07-24;3;3;3
CLI0205;2023-07-31;12;4;7
CLI0205;2023-08-07;3;4;5
CLI0205;2023-08-14;7;3;7
CLI0205;2023-08-21;7;3;5
CLI0205;2023-08-28;3;5;7
CLI0205;2023-09-04;5;2;2
CLI0205;2023-09-11;10;1;4
CLI0205;2023-09-18;9;1;8
CLI0205;2023-09-25;12;5;4
CLI0205;2023-10-02;6;5;4
CLI0205;2023-10-09;9;4;8
CLI0205;2023-10-16;9;4;3
CLI0205;2023-10-23;9;2;3
CLI0205;2023-10-30;8;5;5
CLI0205;2023-11-06;3;3;3
CLI0205;2023-11-13;3;2;7
CLI0205;2023-11-20;9;1;7
CLI0205;2023-11-27;11;3;2
CLI0205;2023-12-04;5;3;5
CLI0205;2023-12-11;11;4;2
CLI0205;2023-12-18;6;4;6
CLI0205;2023-12-25;9;1;4
CLI0205;2024-01-01;3;4;3
CLI0205;2024-01-08;3;4;5
CLI0205;2024-01-15;6;4;8
CLI0205;2024-01-22;3;3;2
CLI0205;2024-01-29;5;5;7
CLI0205;2024-02-05;4;4;4
CLI0205;2024-02-12;3;5;6
CLI0205;2024-02-19;12;1;2
CLI0205;2024-02-26;6;5;2
CLI0205;2024-03-04;12;1;3
CLI0205;2024-03-11;3;2;7
CLI0205;2024-03-18;3;2;4
CLI0205;2024-03-25;5;1;6
CLI0205;2024-04-01;7;3;3
CLI0205;2024-04-08;6;4;8
CLI0205;2024-04-15;8;5;5
CLI0205;2024-04-22;12;3;3
CLI0205;2024-04-29;4;5;7
CLI0205;2024-05-06;5;4;2
CLI0205;2024-05-13;3;5;7
CLI0205;2024-05-20;11;4;2
CLI0205;2024-05-27;5;4;4
CLI0205;2024-06-03;10;3;7
CLI0205;2024-06-10;8;3;8
CLI0205;2024-06-17;7;5;3
CLI0205;2024-06-24;3;3;4
CLI0205;2024-07-01;11;5;4
CLI0205;2024-07-08;7;3;3
CLI0205;2024-07-15;11;1;2
CLI0205;2024-07-22;11;1;7
CLI0205;2024-07-29;11;1;7
CLI0205;2024-08-05;11;5;5
CLI0205;2024-08-12;8;3;6
CLI0205;2024-08-19;6;3;8
CLI0205;2024-08-26;7;3;5
CLI0205;2024-09-02;9;2;8
CLI0205;2024-09-09;5;5;8
CLI0205;2024-09-16;8;2;2
CLI0205;2024-09-23;10;5;5
CLI0205;2024-09-30;3;3;7
CLI0205;2024-10-07;9;4;2
CLI0205;2024-10-14;6;4;2
CLI0205;2024-10-21;9;2;4
CLI0205;2024-10-28;11;4;2
CLI0205;2024-11-04;10;1;4
CLI0205;2024-11-11;10;2;8
CLI0205;2024-11-18;9;4;2
CLI0205;2024-11-25;5;2;4
CLI0205;2024-12-02;4;3;6
CLI0205;2024-12-09;8;1;2
CLI0206;2024-01-19;6;1;5
CLI0206;2024-01-26;10;1;4
CLI0206;2024-02-02;9;1;4
CLI0206;2024-02-09;11;4;6
CLI0206;2024-02-16;3;3;3
CLI0206;2024-02-23;5;3;4
CLI0206;2024-03-01;4;2;3
CLI0206;2024-03-08;12;3;4
CLI0206;2024-03-15;10;5;4
CLI0206;2024-03-22;3;4;4
CLI0206;2024-03-29;8;2;2
CLI0206;2024-04-05;8;4;6
CLI0206;2024-04-12;3;3;7
CLI0206;2024-04-19;10;1;6
CLI0206;2024-04-26;4;5;7
CLI0206;2024-05-03;12;5;5
CLI0206;2024-05-10;9;3;8
CLI0206;2024-05-17;9;5;3
CLI0206;2024-05-24;9;3;5
CLI0206;2024-05-31;4;5;3
CLI0206;2024-06-07;6;3;7
CLI0206;2024-06-14;12;4;4
CLI0206;2024-06-21;11;4;5
CLI0206;2024-06-28;11;1;4
CLI0206;2024-07-05;10;1;8
CLI0206;2024-07-12;5;2;7
CLI0206;2024-07-19;10;4;8
CLI0206;2024-07-26;4;5;4
CLI0206;2024-08-02;6;1;8
CLI0206;2024-08-09;4;5;3
CLI0206;2024-08-16;5;1;6
CLI0206;2024-08-23;8;4;5
CLI0206;2024-08-30;6;2;3
CLI0206;2024-09-06;5;5;7
CLI0206;2024-09-13;10;2;8
CLI0206;2024-09-20;5;2;6
CLI0206;2024-09-27;9;3;4
CLI0206;2024-10-04;3;2;8
CLI0206;2024-10-11;11;2;4
CLI0206;2024-10-18;6;2;8
CLI0206;2024-10-25;9;4;5
CLI0206;2024-11-01;12;5;7
CLI0206;2024-11-08;5;3;3
CLI0206;2024-11-15;10;4;3
CLI0206;2024-11-22;12;2;3
CLI0206;2024-11-29;11;3;7
CLI0206;2024-12-06;5;1;3
CLI0206;2024-12-13;6;2;2
CLI0207;2024-08-12;9;5;3
CLI0207;2024-08-19;1;0;1
CLI0207;2024-08-26;2;0;0
CLI0207;2024-09-02;1;0;1
CLI0207;2024-09-09;1;1;1
CLI0208;2024-06-21;10;3;8
CLI0208;2024-06-28;8;1;4
CLI0208;2024-07-05;7;3;3
CLI0208;2024-07-12;9;1;5
CLI0208;2024-07-19;8;4;6
CLI0208;2024-07-26;12;5;2
CLI0208;2024-08-02;6;5;3
CLI0208;2024-08-09;4;1;2
CLI0208;2024-08-16;9;3;3
CLI0208;2024-08-23;6;2;3
CLI0208;2024-08-30;9;2;3
CLI0208;2024-09-06;10;4;5
CLI0208;2024-09-13;10;2;3
CLI0208;2024-09-20;4;4;7
CLI0208;2024-09-27;3;0;1
CLI0208;2024-10-04;2;0;2
CLI0208;2024-10-11;3;0;2
CLI0208;2024-10-18;3;0;0
CLI0209;2024-07-25;8;5;4
CLI0209;2024-08-01;5;5;6
CLI0209;2024-08-08;7;2;7
CLI0209;2024-08-15;7;1;7
CLI0209;2024-08-22;3;4;8
CLI0209;2024-08-29;7;1;3
CLI0209;2024-09-05;10;3;2
CLI0209;2024-09-12;9;4;8
CLI0209;2024-09-19;8;5;3
CLI0209;2024-09-26;9;4;5
CLI0209;2024-10-03;5;3;6
CLI0209;2024-10-10;3;4;8
CLI0209;2024-10-17;5;1;8
CLI0209;2024-10-24;3;2;7
CLI0209;2024-10-31;9;2;8
CLI0209;2024-11-07;11;3;7
CLI0209;2024-11-14;9;3;5
CLI0209;2024-11-21;4;3;6
CLI0209;2024-11-28;10;3;4
CLI0209;2024-12-05;12;4;7
CLI0209;2024-12-12;12;2;2
CLI0209;2024-12-19;11;2;6
CLI0209;2024-12-26;12;4;7
CLI0210;2024-08-11;12;5;5
CLI0210;2024-08-18;3;5;7
CLI0210;2024-08-25;12;3;8
CLI0210;2024-09-01;8;1;8
CLI0210;2024-09-08;7;5;7
CLI0210;2024-09-15;6;2;8
CLI0210;2024-09-22;9;4;4
CLI0210;2024-09-29;6;2;3
CLI0210;2024-10-06;6;5;4
CLI0210;2024-10-13;9;1;3
CLI0210;2024-10-20;4;2;7
CLI0210;2024-10-27;11;5;7
CLI0210;2024-11-03;11;1;7
CLI0210;2024-11-10;4;3;6
CLI0210;2024-11-17;7;5;4
CLI0210;2024-11-24;6;3;2
CLI0210;2024-12-01;3;1;3
CLI0210;2024-12-08;10;4;7
CLI0210;2024-12-15;5;2;3
CLI0211;2024-08-28;7;2;8
CLI0211;2024-09-04;5;3;5
CLI0211;2024-09-11;10;5;7
CLI0211;2024-09-18;10;1;8
CLI0211;2024-09-25;11;5;6
CLI0211;2024-10-02;5;2;3
CLI0211;2024-10-09;10;5;7
CLI0211;2024-10-16;11;4;2
CLI0211;2024-10-23;8;5;8
CLI0211;2024-10-30;7;1;5
CLI0211;2024-11-06;11;1;5
CLI0211;2024-11-13;4;2;7
CLI0211;2024-11-20;7;5;7
CLI0211;2024-11-27;8;4;4
CLI0211;2024-12-04;10;5;6
CLI0211;2024-12-11;11;3;5
CLI0212;2023-01-26;10;5;4
CLI0212;2023-02-02;12;4;3
CLI0212;2023-02-09;11;2;2
CLI0212;2023-02-16;12;4;3
CLI0212;2023-02-23;6;4;8
CLI0212;2023-03-02;4;1;8
CLI0212;2023-03-09;11;1;6
CLI0212;2023-03-16;5;4;2
CLI0212;2023-03-23;9;4;3
CLI0212;2023-03-30;3;1;5
CLI0212;2023-04-06;8;3;4
CLI0212;2023-04-13;10;5;5
CLI0212;2023-04-20;7;3;5
CLI0212;2023-04-27;11;4;4
CLI0212;2023-05-04;8;3;5
CLI0212;2023-05-11;8;1;3
CLI0212;2023-05-18;7;4;5
CLI0212;2023-05-25;7;1;2
CLI0212;2023-06-01;3;4;6
CLI0212;2023-06-08;10;3;6
CLI0212;2023-06-15;9;5;8
CLI0212;2023-06-22;5;3;7
CLI0212;2023-06-29;3;3;2
CLI0212;2023-07-06;9;4;4
CLI0212;2023-07-13;7;3;2
CLI0212;2023-07-20;5;2;4
CLI0212;2023-07-27;7;3;2
CLI0212;2023-08-03;11;5;6
CLI0212;2023-08-10;10;3;2
CLI0212;2023-08-17;5;2;3
CLI0212;2023-08-24;11;4;6
CLI0212;2023-08-31;9;1;6
CLI0212;2023-09-07;6;3;8
CLI0212;2023-09-14;10;1;7
CLI0212;2023-09-21;4;4;2
CLI0212;2023-09-28;6;4;3
CLI0212;2023-10-05;3;5;4
CLI0212;2023-10-12;7;2;3
CLI0212;2023-10-19;11;4;2
CLI0212;2023-10-26;5;1;8
CLI0212;2023-11-02;8;1;6
CLI0212;2023-11-09;12;5;3
CLI0212;2023-11-16;3;5;8
CLI0212;2023-11-23;7;1;3
